id,agent,Decision,html_url,Comment
3093861216,OpenAI_Codex,No Feedback-loop,https://github.com/OpenHFT/Chronicle-Core/pull/759,
3244334376,OpenAI_Codex,No Feedback-loop,https://github.com/quarylabs/sqruff/pull/1824,
3228502221,OpenAI_Codex,No Feedback-loop,https://github.com/bionic-gpt/bionic-gpt/pull/937,
3264795559,Cursor,No Feedback-loop,https://github.com/Arize-ai/phoenix/pull/8793,
3086630744,OpenAI_Codex,No Feedback-loop,https://github.com/julep-ai/julep/pull/1452,
3200896426,OpenAI_Codex,No Feedback-loop,https://github.com/BerriAI/litellm/pull/12303,
3226112307,Cursor,None,https://github.com/ryokun6/ryos/pull/190,cursor make commit(co authored by human)
3159511012,Cursor,No Feedback-loop,https://github.com/JhumanJ/OpnForm/pull/788,
3213672250,OpenAI_Codex,No Feedback-loop,https://github.com/wieslawsoltes/Dock/pull/578,
3160022714,Devin,Has Feedback-loop,https://github.com/antiwork/gumroad/pull/364,human requested to resolve conflict
3200511935,Copilot,No Feedback-loop,https://github.com/celestiaorg/celestia-core/pull/2133,"Comment about missing scope (""service start"" logs) appeared after merg"
3231655337,Cursor,No Feedback-loop,https://github.com/transloadit/uppy/pull/5826,
3266377001,Cursor,No Feedback-loop,https://github.com/willccbb/verifiers/pull/161,
3134312388,Copilot,No Feedback-loop,https://github.com/lostintangent/gistpad/pull/389,
3180443275,OpenAI_Codex,No Feedback-loop,https://github.com/wieslawsoltes/Dock/pull/459,
3098972655,Claude_Code,No Feedback-loop,https://github.com/nrwl/nx/pull/31380,
3115888092,OpenAI_Codex,No Feedback-loop,https://github.com/fujiapple852/trippy/pull/1608,
3200815123,Devin,No Feedback-loop,https://github.com/antiwork/flexile/pull/436,
3119837997,Copilot,Has Feedback-loop,https://github.com/dotnet/aspire/pull/9700,"nstructed the bot to revert changes to the auto-generated API surface file, as it should not be edited manually"
3214543609,Copilot,Human intervation,https://github.com/typstyle-rs/typstyle/pull/357,
3216086629,OpenAI_Codex,No Feedback-loop,https://github.com/parse-community/parse-dashboard/pull/2879,
3067228631,Devin,Human intervation,https://github.com/onlook-dev/onlook/pull/1843,
2840519868,Devin,No Feedback-loop,https://github.com/onlook-dev/onlook/pull/1307,ai review
3200632117,Cursor,No Feedback-loop,https://github.com/module-federation/core/pull/3883,ai review
3255269165,Copilot,No Feedback-loop,https://github.com/dotnet/aspire/pull/10626,
3045866074,Devin,No Feedback-loop,https://github.com/calcom/cal.com/pull/21152,human discussion
3179922729,Devin,Has Feedback-loop,https://github.com/milkshakesoftware/PreMailer.Net/pull/433,Safe handling of Release Notes
3098357928,OpenAI_Codex,No Feedback-loop,https://github.com/katspaugh/wavesurfer.js/pull/4105,
3196700087,OpenAI_Codex,No Feedback-loop,https://github.com/featureform/enrichmcp/pull/102,
3201746974,OpenAI_Codex,No Feedback-loop,https://github.com/wieslawsoltes/Dock/pull/518,
3103074296,OpenAI_Codex,No Feedback-loop,https://github.com/OpenHFT/Chronicle-Wire/pull/1042,
3234785818,OpenAI_Codex,No Feedback-loop,https://github.com/python-cachier/cachier/pull/294,
3226265972,Copilot,Human intervation,https://github.com/DaveSkender/Stock.Indicators/pull/1371,
3231983313,OpenAI_Codex,No Feedback-loop,https://github.com/prebid/Prebid.js/pull/13601,
2962146340,Devin,No Feedback-loop,https://github.com/antiwork/shortest/pull/433,
3185776244,OpenAI_Codex,No Feedback-loop,https://github.com/selfxyz/self/pull/697,ai review
3203387779,Cursor,No Feedback-loop,https://github.com/ucbepic/docetl/pull/379,
2941651081,Devin,No Feedback-loop,https://github.com/airbytehq/airbyte/pull/56357,
3003577590,Devin,No Feedback-loop,https://github.com/antiwork/helper/pull/246,
2795821755,Devin,No Feedback-loop,https://github.com/marimo-team/marimo/pull/3479,
3075448607,OpenAI_Codex,No Feedback-loop,https://github.com/ryokun6/ryos/pull/61,
3131851644,OpenAI_Codex,No Feedback-loop,https://github.com/langchain-ai/langgraph/pull/5035,
3180208470,OpenAI_Codex,No Feedback-loop,https://github.com/PriorLabs/TabPFN/pull/350,
3222379511,Copilot,No Feedback-loop,https://github.com/dotnet/aspire/pull/10320,
3081372386,OpenAI_Codex,No Feedback-loop,https://github.com/seasonedcc/remix-forms/pull/347,
3247870307,Cursor,No Feedback-loop,https://github.com/imbhargav5/rooks/pull/1818,
3081185488,Copilot,Has Feedback-loop,https://github.com/Azure/azure-sdk-for-js/pull/34496,coding style(format)
3075700058,OpenAI_Codex,Human intervation,https://github.com/Skyvern-AI/skyvern/pull/2394,
3085322410,Copilot,Has Feedback-loop,https://github.com/mlflow/mlflow/pull/15852,
3166334875,OpenAI_Codex,No Feedback-loop,https://github.com/pdm-project/pdm/pull/3575,
3246950577,Claude_Code,No Feedback-loop,https://github.com/pdm-project/pdm/pull/3575,
3134306675,OpenAI_Codex,No Feedback-loop,https://github.com/roboflow/inference/pull/1350,committed after review but not sure it made by agent
3199391103,OpenAI_Codex,No Feedback-loop,https://github.com/jilleb/mib2-toolbox/pull/298,
3085966379,Devin,No Feedback-loop,https://github.com/yytypescript/book/pull/988,
3196666319,Devin,No Feedback-loop,https://github.com/antiwork/gumroad/pull/541,
3243718544,Cursor,No Feedback-loop,https://github.com/MetaMask/metamask-mobile/pull/17381,committed after review but not sure it made by agent
3128026005,OpenAI_Codex,No Feedback-loop,https://github.com/gluesql/gluesql/pull/1609,
3223801038,OpenAI_Codex,No Feedback-loop,https://github.com/wieslawsoltes/Dock/pull/636,
3250689684,Cursor,No Feedback-loop,https://github.com/MetaMask/metamask-extension/pull/34489,"Branch created by Cursor (AI), PR managed by human, merge queue retried manually despite benchmark failures"
3041088100,Devin,No Feedback-loop,https://github.com/lingodotdev/lingo.dev/pull/759,
2947041637,Devin,None,https://github.com/airbytehq/airbyte/pull/56389,Task was to copy PR. /format-fix command triggered automated merge of master (no agentic fix).
